AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,PRIM_STATE,PCT_RPT,MAJOR_SOC,MAJOR_TITLE
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,185570,1.4,,,,49.75,103480.0,0.4,30.3,37.06,47.37,60.35,74.94,63020.0,77080.0,98530.0,125520.0,155880.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,128800,1.9,,,,52.99,110210.0,0.7,32.03,39.62,50.76,63.97,78.95,66620.0,82420.0,105570.0,133050.0,164210.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,53150,1.9,,,,45.3,94220.0,0.7,26.12,32.69,42.72,54.93,68.3,54330.0,68000.0,88860.0,114250.0,142070.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,25860,2.3,,,,45.58,94810.0,0.7,25.79,33.14,43.95,56.94,69.18,53650.0,68940.0,91410.0,118440.0,143880.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,291710,1.4,,,,44.55,92660.0,0.3,27.54,33.91,42.32,52.96,64.46,57290.0,70540.0,88020.0,110160.0,134070.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,11360,4.6,,,,47.47,98730.0,1.6,31.46,36.3,44.42,56.14,71.01,65440.0,75500.0,92400.0,116770.0,147710.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,26820,2.4,,,,47.06,97890.0,0.8,27.57,34.82,44.88,57.78,71.62,57340.0,72420.0,93360.0,120180.0,148960.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,306990,1.3,,,,44.97,93540.0,0.3,27.47,33.79,42.51,53.84,66.36,57130.0,70280.0,88430.0,111980.0,138020.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,6280,6.0,,,,46.63,96990.0,2.1,25.08,32.81,43.83,58.12,72.71,52160.0,68240.0,91160.0,120890.0,151230.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,15850,4.1,,,,58.03,120700.0,3.0,34.55,43.35,54.55,66.5,86.27,71860.0,90170.0,113460.0,138330.0,179430.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,32620,4.2,,,,75.37,156780.0,2.5,38.11,51.45,66.21,92.99,,79270.0,107020.0,137720.0,193430.0,,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,152340,1.5,,,,49.26,102460.0,0.9,25.83,34.7,47.62,61.92,76.36,53730.0,72180.0,99040.0,128780.0,158830.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,98800,1.7,,,,27.92,58080.0,0.4,17.26,21.59,27.09,33.2,39.54,35890.0,44920.0,56340.0,69050.0,82230.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,24140,3.6,,,,31.6,65720.0,1.2,18.16,23.02,29.58,38.03,48.39,37770.0,47880.0,61530.0,79100.0,100650.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,55210,1.5,,,,29.09,60500.0,0.8,17.48,21.66,27.43,34.84,44.24,36350.0,45050.0,57060.0,72460.0,92010.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,14600,3.5,,,,26.37,54840.0,0.8,16.08,19.49,25.4,31.05,38.67,33450.0,40530.0,52830.0,64590.0,80430.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,11540,6.4,,,,32.86,68340.0,1.6,20.04,25.06,31.74,38.71,48.06,41680.0,52130.0,66020.0,80520.0,99970.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,68870,1.5,,,,26.67,55480.0,0.5,16.29,19.51,25.68,32.25,38.77,33880.0,40590.0,53410.0,67070.0,80650.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,122550,1.4,,,,31.84,66240.0,0.4,18.84,24.42,31.38,37.94,46.49,39190.0,50790.0,65260.0,78910.0,96690.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,14290,3.9,,,,29.53,61420.0,1.1,17.56,21.82,28.05,35.87,44.93,36520.0,45390.0,58350.0,74600.0,93450.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,18010,4.5,,,,26.32,54740.0,1.1,15.68,18.64,24.34,31.2,39.87,32610.0,38780.0,50620.0,64890.0,82930.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,67110,2.8,,,,28.56,59400.0,0.9,17.23,21.37,27.19,34.24,42.21,35850.0,44440.0,56550.0,71220.0,87790.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,42820,2.1,,,,28.44,59160.0,0.7,16.9,21.24,27.4,34.68,42.62,35140.0,44170.0,56980.0,72140.0,88640.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,53030,1.8,,,,23.32,48500.0,0.5,13.66,16.81,21.64,28.4,36.15,28410.0,34960.0,45010.0,59070.0,75190.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,88330,1.7,,,,31.7,65940.0,0.8,17.29,22.77,30.28,38.78,47.97,35960.0,47370.0,62990.0,80660.0,99790.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1011,Animal Scientists,detailed,2690,6.1,,,,32.96,68570.0,2.0,18.4,22.66,28.99,38.86,53.72,38260.0,47130.0,60300.0,80830.0,111740.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1012,Food Scientists and Technologists,detailed,13460,4.4,,,,36.63,76190.0,1.4,19.4,25.38,33.16,45.58,59.93,40360.0,52790.0,68970.0,94800.0,124660.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,14150,4.8,,,,33.58,69860.0,1.3,18.47,23.86,30.39,39.63,53.6,38410.0,49630.0,63200.0,82420.0,111480.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,detailed,31360,5.7,,,,52.01,108180.0,5.1,24.34,31.99,45.43,63.56,87.92,50620.0,66550.0,94490.0,132200.0,182870.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1022,Microbiologists,detailed,18270,6.2,,,,39.79,82760.0,2.4,20.91,26.33,36.37,52.11,64.08,43500.0,54760.0,75650.0,108390.0,133280.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,19250,2.2,,,,32.31,67200.0,0.6,18.69,23.97,30.42,37.98,48.93,38880.0,49860.0,63270.0,79000.0,101780.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,40100,2.9,,,,42.11,87590.0,0.8,23.4,30.46,39.53,48.56,63.98,48670.0,63360.0,82220.0,101000.0,133080.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,22070,1.5,,,,32.23,67040.0,0.6,18.88,23.79,30.12,38.28,47.14,39270.0,49480.0,62660.0,79630.0,98060.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1032,Foresters,detailed,9510,4.3,,,,30.42,63270.0,1.0,18.7,23.7,29.71,35.77,43.31,38890.0,49300.0,61790.0,74400.0,90080.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,7410,2.0,,,,37.64,78290.0,1.1,21.15,27.03,34.13,44.52,57.35,44000.0,56220.0,70990.0,92600.0,119290.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,127180,3.2,,,,47.49,98770.0,1.2,23.57,29.77,42.69,58.58,76.77,49020.0,61920.0,88790.0,121850.0,159680.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,6450,5.2,,,,41.29,85890.0,3.5,18.93,25.86,36.49,50.16,69.96,39380.0,53780.0,75910.0,104340.0,145510.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2011,Astronomers,detailed,2070,11.1,,,,58.79,122270.0,3.4,28.57,37.99,55.09,77.23,89.32,59420.0,79010.0,114590.0,160650.0,185780.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2012,Physicists,detailed,16730,5.4,,,,63.02,131080.0,2.1,30.03,42.63,59.06,78.95,97.11,62470.0,88670.0,122850.0,164210.0,201990.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2021,Atmospheric and Space Scientists,detailed,9290,3.8,,,,46.71,97160.0,1.4,23.89,33.68,45.86,57.26,70.75,49700.0,70050.0,95380.0,119110.0,147160.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,83530,2.3,,,,40.46,84150.0,1.0,21.37,27.45,37.32,50.32,64.27,44460.0,57090.0,77630.0,104670.0,133690.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,6710,6.0,,,,48.28,100430.0,1.8,24.98,33.2,46.54,60.73,75.86,51950.0,69060.0,96810.0,126310.0,157780.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,84290,1.8,,,,37.47,77940.0,0.8,20.58,26.01,34.31,45.74,59.98,42810.0,54100.0,71360.0,95140.0,124760.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,29200,3.2,,,,52.09,108350.0,1.8,24.52,31.34,44.25,62.92,90.34,51000.0,65180.0,92040.0,130870.0,187910.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2043,Hydrologists,detailed,6440,3.6,,,,41.5,86330.0,1.0,24.62,30.6,39.07,50.14,61.25,51220.0,63650.0,81270.0,104280.0,127400.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,17550,2.8,,,,53.88,112070.0,1.4,24.85,37.24,52.84,66.97,79.46,51680.0,77460.0,109910.0,139300.0,165270.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3011,Economists,detailed,19000,4.3,,,,56.07,116630.0,1.4,28.58,37.89,50.49,69.05,88.95,59450.0,78800.0,105020.0,143620.0,185020.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3022,Survey Researchers,detailed,9930,5.4,,,,31.61,65760.0,2.3,15.46,20.69,28.45,38.42,52.33,32150.0,43030.0,59170.0,79920.0,108860.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3031,"Clinical, Counseling, and School Psychologists",detailed,113270,1.4,,,,42.04,87450.0,1.0,21.75,28.65,37.59,49.26,63.78,45240.0,59590.0,78200.0,102470.0,132670.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3032,Industrial-Organizational Psychologists,detailed,630,12.3,,,,53.44,111150.0,6.2,24.56,29.51,44.66,71.24,95.05,51080.0,61380.0,92880.0,148170.0,197700.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3039,"Psychologists, All Other",detailed,14220,7.8,,,,47.23,98230.0,1.7,22.16,36.41,48.94,55.22,62.27,46100.0,75740.0,101790.0,114870.0,129530.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3041,Sociologists,detailed,2630,7.6,,,,43.55,90590.0,2.6,22.56,30.03,40.1,52.16,68.16,46920.0,62460.0,83420.0,108500.0,141770.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,38560,1.7,,,,37.38,77750.0,0.6,22.04,27.87,35.75,45.19,55.9,45850.0,57960.0,74350.0,94000.0,116280.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3091,Anthropologists and Archeologists,detailed,6720,6.1,,,,32.12,66810.0,1.3,18.97,23.92,30.61,39.17,47.09,39460.0,49760.0,63670.0,81480.0,97950.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3092,Geographers,detailed,1400,3.5,,,,39.41,81970.0,1.2,25.14,30.44,39.2,46.93,54.4,52280.0,63300.0,81540.0,97620.0,113140.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3093,Historians,detailed,3040,5.2,,,,33.02,68690.0,2.6,14.31,20.14,30.62,43.06,55.2,29760.0,41880.0,63680.0,89550.0,114810.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3094,Political Scientists,detailed,6010,7.6,,,,57.82,120260.0,2.9,29.31,42.31,58.76,71.62,78.95,60960.0,87990.0,122220.0,148960.0,164210.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-3099,"Social Scientists and Related Workers, All Other",detailed,33690,2.2,,,,42.16,87690.0,0.9,25.39,31.96,40.06,50.64,60.61,52820.0,66480.0,83330.0,105320.0,126070.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4010,Agricultural and Food Science Technicians,detailed,21870,2.9,,,,21.37,44440.0,1.2,13.48,16.26,19.82,24.69,30.86,28030.0,33820.0,41230.0,51360.0,64180.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,detailed,79530,2.6,,,,23.61,49110.0,0.7,14.2,17.25,22.05,28.47,35.26,29540.0,35870.0,45860.0,59210.0,73350.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,detailed,65760,1.8,,,,25.44,52910.0,0.7,14.96,18.13,23.68,30.87,38.63,31110.0,37700.0,49260.0,64200.0,80350.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,32620,3.1,,,,24.41,50760.0,1.0,13.96,17.26,22.38,29.34,38.8,29040.0,35910.0,46540.0,61030.0,80710.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4045,Geological and Hydrologic Technicians,detailed,17110,4.7,,,,29.23,60800.0,2.5,13.71,17.53,24.58,35.73,50.32,28530.0,36470.0,51130.0,74320.0,104660.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4051,Nuclear Technicians,detailed,6420,6.9,,,,39.77,82710.0,1.8,25.41,30.83,39.46,47.32,56.48,52860.0,64140.0,82080.0,98430.0,117480.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4061,Social Science Research Assistants,detailed,35580,5.8,,,,24.68,51340.0,1.5,13.55,17.71,22.84,29.35,37.88,28190.0,36840.0,47510.0,61050.0,78800.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,detailed,19060,1.6,,,,22.05,45860.0,0.4,14.34,17.38,21.87,25.86,29.51,29830.0,36160.0,45500.0,53790.0,61370.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,16520,1.3,,,,30.37,63170.0,0.9,17.13,21.72,28.44,37.12,46.8,35620.0,45180.0,59150.0,77200.0,97350.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,64260,2.9,,,,25.8,53670.0,0.8,14.45,18.28,24.3,30.74,39.28,30050.0,38010.0,50550.0,63940.0,81710.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,92780,1.0,,,,36.68,76290.0,0.3,20.97,27.6,35.63,44.46,53.43,43630.0,57400.0,74100.0,92470.0,111130.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,detailed,20580,1.9,,,,27.15,56470.0,1.1,15.78,19.28,24.79,33.15,43.14,32830.0,40090.0,51550.0,68940.0,89720.0,,,2019,,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,296460,0.8,,,,29.33,61000.0,0.6,16.53,21.16,27.42,35.79,46.2,34380.0,44010.0,57040.0,74430.0,96090.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1013,Marriage and Family Therapists,detailed,59050,4.0,,,,26.25,54590.0,1.5,15.42,18.14,23.85,31.07,42.16,32070.0,37740.0,49610.0,64630.0,87700.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,109040,1.9,,,,19.31,40160.0,0.7,11.45,13.53,17.28,23.13,30.67,23820.0,28140.0,35950.0,48110.0,63790.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,283540,1.1,,,,24.01,49950.0,0.5,14.19,17.29,22.23,28.68,36.58,29520.0,35960.0,46240.0,59650.0,76080.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,25420,3.7,,,,23.46,48800.0,1.4,13.0,16.2,20.64,28.45,37.3,27030.0,33690.0,42930.0,59170.0,77590.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,327710,0.9,,,,24.53,51030.0,1.0,14.84,17.94,22.78,29.13,37.61,30870.0,37320.0,47390.0,60600.0,78230.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,174890,1.5,,,,28.51,59300.0,0.7,16.83,21.25,27.29,34.14,41.41,35000.0,44200.0,56750.0,71000.0,86130.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,117770,1.6,,,,24.84,51670.0,0.9,14.2,17.21,22.43,29.78,38.89,29540.0,35790.0,46650.0,61930.0,80900.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,58410,1.5,,,,29.69,61750.0,0.8,16.45,20.95,29.44,37.84,43.65,34210.0,43570.0,61230.0,78720.0,90800.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,58590,1.7,,,,29.09,60500.0,1.5,15.81,19.7,26.55,36.08,47.44,32890.0,40970.0,55220.0,75050.0,98680.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,88120,0.6,,,,28.8,59910.0,0.9,17.49,20.69,26.1,34.83,45.61,36370.0,43040.0,54290.0,72450.0,94860.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,404450,1.4,,,,17.81,37050.0,0.4,11.42,13.55,16.85,21.06,26.07,23750.0,28190.0,35060.0,43800.0,54230.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,58950,2.2,,,,21.34,44390.0,0.7,12.82,15.79,19.41,25.41,32.86,26660.0,32850.0,40360.0,52850.0,68350.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,97480,1.5,,,,22.55,46900.0,1.0,12.52,16.19,21.05,27.56,35.2,26030.0,33680.0,43790.0,57320.0,73220.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,53180,1.9,,,,26.53,55190.0,1.1,12.89,17.7,24.23,31.41,41.81,26810.0,36810.0,50400.0,65320.0,86970.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,21820,3.3,,,,24.28,50490.0,1.7,11.32,14.7,21.09,29.92,43.69,23540.0,30580.0,43860.0,62240.0,90870.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,9450,6.7,,,,19.15,39830.0,3.7,9.97,11.92,15.21,22.42,31.55,20740.0,24780.0,31630.0,46640.0,65630.0,,,2019,,,21,Community and Social Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,657170,0.7,,,,69.86,145300.0,0.7,28.69,38.92,59.11,89.59,,59670.0,80950.0,122960.0,186350.0,,,,2019,,,23,Legal Occupations
